tradeReportDate,securitiesInformationProcessorSymbolIdentifier,shortParQuantity,shortExemptParQuantity,totalParQuantity,marketCode,reportingFacilityCode,YF_High,YF_Low,YF_Open,YF_Close,YF_Volume
2020-08-31,GM,2581,0,7273,B,NCTRF,30.190000534057617,29.610000610351562,30.020000457763672,29.6299991607666,9585200
2020-08-31,GM,834661,8521,2021182,Q,NQTRF,30.190000534057617,29.610000610351562,30.020000457763672,29.6299991607666,9585200
2020-08-31,GM,322037,2064,593702,N,NYTRF,30.190000534057617,29.610000610351562,30.020000457763672,29.6299991607666,9585200
2020-09-01,GM,7427,0,12094,B,NCTRF,29.850000381469727,29.34000015258789,29.530000686645508,29.790000915527344,9007100
2020-09-01,GM,1018670,6055,2265591,Q,NQTRF,29.850000381469727,29.34000015258789,29.530000686645508,29.790000915527344,9007100
2020-09-01,GM,249515,0,486113,N,NYTRF,29.850000381469727,29.34000015258789,29.530000686645508,29.790000915527344,9007100
2020-09-02,GM,13315,0,19471,B,NCTRF,31.09000015258789,29.799999237060547,29.850000381469727,30.959999084472656,16246200
2020-09-02,GM,2286058,27174,4050154,Q,NQTRF,31.09000015258789,29.799999237060547,29.850000381469727,30.959999084472656,16246200
2020-09-02,GM,717239,0,1186756,N,NYTRF,31.09000015258789,29.799999237060547,29.850000381469727,30.959999084472656,16246200
2020-09-03,GM,19369,0,51949,B,NCTRF,31.520000457763672,29.1299991607666,30.93000030517578,29.479999542236328,22358100
2020-09-03,GM,2162762,8525,4543076,Q,NQTRF,31.520000457763672,29.1299991607666,30.93000030517578,29.479999542236328,22358100
2020-09-03,GM,520611,800,1035663,N,NYTRF,31.520000457763672,29.1299991607666,30.93000030517578,29.479999542236328,22358100
2020-09-04,GM,7293,0,14845,B,NCTRF,30.3700008392334,29.360000610351562,29.93000030517578,30.0,13822000
2020-09-04,GM,1497073,21801,3003119,Q,NQTRF,30.3700008392334,29.360000610351562,29.93000030517578,30.0,13822000
2020-09-04,GM,355415,0,747499,N,NYTRF,30.3700008392334,29.360000610351562,29.93000030517578,30.0,13822000
2020-09-08,GM,48500,0,79298,B,NCTRF,33.33000183105469,31.049999237060547,31.719999313354492,32.380001068115234,52000000
2020-09-08,GM,7937244,90406,15224993,Q,NQTRF,33.33000183105469,31.049999237060547,31.719999313354492,32.380001068115234,52000000
2020-09-08,GM,3161850,500,5457812,N,NYTRF,33.33000183105469,31.049999237060547,31.719999313354492,32.380001068115234,52000000
2020-09-09,GM,12712,0,30053,B,NCTRF,32.75,31.729999542236328,32.11000061035156,31.950000762939453,22375200
2020-09-09,GM,3444743,24897,6070553,Q,NQTRF,32.75,31.729999542236328,32.11000061035156,31.950000762939453,22375200
2020-09-09,GM,942441,0,1675165,N,NYTRF,32.75,31.729999542236328,32.11000061035156,31.950000762939453,22375200
2020-09-10,GM,15754,0,42735,B,NCTRF,31.8799991607666,30.139999389648438,31.81999969482422,30.170000076293945,24845100
2020-09-10,GM,3060225,6225,6370506,Q,NQTRF,31.8799991607666,30.139999389648438,31.81999969482422,30.170000076293945,24845100
2020-09-10,GM,942143,0,1644723,N,NYTRF,31.8799991607666,30.139999389648438,31.81999969482422,30.170000076293945,24845100
2020-09-11,GM,6729,0,10457,B,NCTRF,30.56999969482422,29.8700008392334,30.299999237060547,30.459999084472656,13638700
2020-09-11,GM,1755266,5500,3268639,Q,NQTRF,30.56999969482422,29.8700008392334,30.299999237060547,30.459999084472656,13638700
2020-09-11,GM,550499,3,1026081,N,NYTRF,30.56999969482422,29.8700008392334,30.299999237060547,30.459999084472656,13638700
2020-09-14,GM,6149,0,12017,B,NCTRF,31.559999465942383,30.540000915527344,30.719999313354492,31.18000030517578,11972100
2020-09-14,GM,1791345,8870,3566655,Q,NQTRF,31.559999465942383,30.540000915527344,30.719999313354492,31.18000030517578,11972100
2020-09-14,GM,435696,0,885125,N,NYTRF,31.559999465942383,30.540000915527344,30.719999313354492,31.18000030517578,11972100
2020-09-15,GM,4531,0,8287,B,NCTRF,33.13999938964844,30.829999923706055,31.360000610351562,31.579999923706055,21096300
2020-09-15,GM,2219218,8872,4475080,Q,NQTRF,33.13999938964844,30.829999923706055,31.360000610351562,31.579999923706055,21096300
2020-09-15,GM,522505,5,1092329,N,NYTRF,33.13999938964844,30.829999923706055,31.360000610351562,31.579999923706055,21096300
2020-09-16,GM,18895,0,42499,B,NCTRF,32.790000915527344,31.739999771118164,32.68000030517578,31.790000915527344,16397800
2020-09-16,GM,2301138,8739,4043598,Q,NQTRF,32.790000915527344,31.739999771118164,32.68000030517578,31.790000915527344,16397800
2020-09-16,GM,742374,150,1379878,N,NYTRF,32.790000915527344,31.739999771118164,32.68000030517578,31.790000915527344,16397800
2020-09-17,GM,9103,0,15828,B,NCTRF,31.950000762939453,30.950000762939453,31.309999465942383,31.920000076293945,11459900
2020-09-17,GM,1497397,14369,2990858,Q,NQTRF,31.950000762939453,30.950000762939453,31.309999465942383,31.920000076293945,11459900
2020-09-17,GM,393551,0,651662,N,NYTRF,31.950000762939453,30.950000762939453,31.309999465942383,31.920000076293945,11459900
2020-09-18,GM,4308,0,7346,B,NCTRF,32.04999923706055,31.360000610351562,31.850000381469727,31.5,15039900
2020-09-18,GM,1524188,3276,2981092,Q,NQTRF,32.04999923706055,31.360000610351562,31.850000381469727,31.5,15039900
2020-09-18,GM,270547,0,466710,N,NYTRF,32.04999923706055,31.360000610351562,31.850000381469727,31.5,15039900
2020-09-21,GM,15830,0,27188,B,NCTRF,30.420000076293945,29.15999984741211,30.299999237060547,30.0,20577900
2020-09-21,GM,3365006,31793,5690463,Q,NQTRF,30.420000076293945,29.15999984741211,30.299999237060547,30.0,20577900
2020-09-21,GM,812691,810,1368379,N,NYTRF,30.420000076293945,29.15999984741211,30.299999237060547,30.0,20577900
2020-09-22,GM,4202,0,17775,B,NCTRF,30.360000610351562,29.329999923706055,29.850000381469727,29.440000534057617,11106800
2020-09-22,GM,1236233,15428,3241491,Q,NQTRF,30.360000610351562,29.329999923706055,29.850000381469727,29.440000534057617,11106800
2020-09-22,GM,397902,16,661770,N,NYTRF,30.360000610351562,29.329999923706055,29.850000381469727,29.440000534057617,11106800
2020-09-23,GM,6491,0,10980,B,NCTRF,29.989999771118164,29.200000762939453,29.489999771118164,29.34000015258789,10899600
2020-09-23,GM,1136338,25976,2537734,Q,NQTRF,29.989999771118164,29.200000762939453,29.489999771118164,29.34000015258789,10899600
2020-09-23,GM,329835,0,598684,N,NYTRF,29.989999771118164,29.200000762939453,29.489999771118164,29.34000015258789,10899600
2020-09-24,GM,7057,0,13647,B,NCTRF,29.59000015258789,28.239999771118164,29.049999237060547,29.110000610351562,12393700
2020-09-24,GM,1454688,26161,3019839,Q,NQTRF,29.59000015258789,28.239999771118164,29.049999237060547,29.110000610351562,12393700
2020-09-24,GM,358727,1,684794,N,NYTRF,29.59000015258789,28.239999771118164,29.049999237060547,29.110000610351562,12393700
2020-09-25,GM,2778,0,6057,B,NCTRF,29.219999313354492,28.559999465942383,28.860000610351562,29.0,9350400
2020-09-25,GM,1221971,16209,2274159,Q,NQTRF,29.219999313354492,28.559999465942383,28.860000610351562,29.0,9350400
2020-09-25,GM,320923,0,618644,N,NYTRF,29.219999313354492,28.559999465942383,28.860000610351562,29.0,9350400
2020-09-28,GM,2243,0,4343,B,NCTRF,30.040000915527344,29.3799991607666,29.81999969482422,29.440000534057617,8395700
2020-09-28,GM,766965,7465,2077621,Q,NQTRF,30.040000915527344,29.3799991607666,29.81999969482422,29.440000534057617,8395700
2020-09-28,GM,212770,11,479577,N,NYTRF,30.040000915527344,29.3799991607666,29.81999969482422,29.440000534057617,8395700
2020-09-29,GM,7419,0,16116,B,NCTRF,29.399999618530273,28.5,29.270000457763672,28.739999771118164,7419900
2020-09-29,GM,897183,6227,2081724,Q,NQTRF,29.399999618530273,28.5,29.270000457763672,28.739999771118164,7419900
2020-09-29,GM,336930,0,571923,N,NYTRF,29.399999618530273,28.5,29.270000457763672,28.739999771118164,7419900
2020-09-30,GM,3350,0,14353,B,NCTRF,29.81999969482422,28.889999389648438,28.889999389648438,29.59000015258789,11522000
2020-09-30,GM,1436836,10963,2813587,Q,NQTRF,29.81999969482422,28.889999389648438,28.889999389648438,29.59000015258789,11522000
2020-09-30,GM,234343,0,489799,N,NYTRF,29.81999969482422,28.889999389648438,28.889999389648438,29.59000015258789,11522000
2020-10-01,GM,3950,0,10944,B,NCTRF,30.510000228881836,29.149999618530273,29.520000457763672,30.3799991607666,15052900
2020-10-01,GM,2131877,15998,3812847,Q,NQTRF,30.510000228881836,29.149999618530273,29.520000457763672,30.3799991607666,15052900
2020-10-01,GM,546231,0,1111879,N,NYTRF,30.510000228881836,29.149999618530273,29.520000457763672,30.3799991607666,15052900
2020-10-02,GM,3999,0,8819,B,NCTRF,30.899999618530273,29.59000015258789,29.649999618530273,30.459999084472656,9474000
2020-10-02,GM,1243746,10269,2346876,Q,NQTRF,30.899999618530273,29.59000015258789,29.649999618530273,30.459999084472656,9474000
2020-10-02,GM,266861,0,598954,N,NYTRF,30.899999618530273,29.59000015258789,29.649999618530273,30.459999084472656,9474000
2020-10-05,GM,591,0,4705,B,NCTRF,31.290000915527344,30.799999237060547,30.850000381469727,30.959999084472656,8314100
2020-10-05,GM,1057394,14468,2264052,Q,NQTRF,31.290000915527344,30.799999237060547,30.850000381469727,30.959999084472656,8314100
2020-10-05,GM,222420,0,467414,N,NYTRF,31.290000915527344,30.799999237060547,30.850000381469727,30.959999084472656,8314100
2020-10-06,GM,612,0,3657,B,NCTRF,31.450000762939453,30.299999237060547,31.270000457763672,30.399999618530273,10293700
2020-10-06,GM,1325435,6073,2325067,Q,NQTRF,31.450000762939453,30.299999237060547,31.270000457763672,30.399999618530273,10293700
2020-10-06,GM,223242,0,476843,N,NYTRF,31.450000762939453,30.299999237060547,31.270000457763672,30.399999618530273,10293700
2020-10-07,GM,4092,0,13412,B,NCTRF,31.760000228881836,30.809999465942383,30.850000381469727,31.6200008392334,11794500
2020-10-07,GM,1626219,7845,3120415,Q,NQTRF,31.760000228881836,30.809999465942383,30.850000381469727,31.6200008392334,11794500
2020-10-07,GM,264945,0,566054,N,NYTRF,31.760000228881836,30.809999465942383,30.850000381469727,31.6200008392334,11794500
2020-10-08,GM,2681,0,6749,B,NCTRF,32.63999938964844,31.799999237060547,31.899999618530273,32.209999084472656,17323300
2020-10-08,GM,2059846,7831,4259171,Q,NQTRF,32.63999938964844,31.799999237060547,31.899999618530273,32.209999084472656,17323300
2020-10-08,GM,237613,1400,569339,N,NYTRF,32.63999938964844,31.799999237060547,31.899999618530273,32.209999084472656,17323300
2020-10-09,GM,1150,0,6252,B,NCTRF,32.68000030517578,32.02000045776367,32.29999923706055,32.15999984741211,9411700
2020-10-09,GM,1339885,13321,2783144,Q,NQTRF,32.68000030517578,32.02000045776367,32.29999923706055,32.15999984741211,9411700
2020-10-09,GM,325793,0,626752,N,NYTRF,32.68000030517578,32.02000045776367,32.29999923706055,32.15999984741211,9411700
2020-10-12,GM,1208,0,1437,B,NCTRF,32.66999816894531,32.119998931884766,32.36000061035156,32.209999084472656,6932600
2020-10-12,GM,770016,5593,1493653,Q,NQTRF,32.66999816894531,32.119998931884766,32.36000061035156,32.209999084472656,6932600
2020-10-12,GM,312849,1,583262,N,NYTRF,32.66999816894531,32.119998931884766,32.36000061035156,32.209999084472656,6932600
2020-10-13,GM,650,0,2999,B,NCTRF,32.279998779296875,31.469999313354492,32.130001068115234,31.8700008392334,7842100
2020-10-13,GM,924284,12307,1972216,Q,NQTRF,32.279998779296875,31.469999313354492,32.130001068115234,31.8700008392334,7842100
2020-10-13,GM,204056,0,421418,N,NYTRF,32.279998779296875,31.469999313354492,32.130001068115234,31.8700008392334,7842100
2020-10-14,GM,641,0,1895,B,NCTRF,32.2400016784668,31.530000686645508,32.08000183105469,31.670000076293945,8006200
2020-10-14,GM,810608,881,1672087,Q,NQTRF,32.2400016784668,31.530000686645508,32.08000183105469,31.670000076293945,8006200
2020-10-14,GM,204180,0,430182,N,NYTRF,32.2400016784668,31.530000686645508,32.08000183105469,31.670000076293945,8006200
2020-10-15,GM,4165,0,4890,B,NCTRF,32.689998626708984,30.950000762939453,30.989999771118164,32.59000015258789,11829800
2020-10-15,GM,1514391,7873,2526700,Q,NQTRF,32.689998626708984,30.950000762939453,30.989999771118164,32.59000015258789,11829800
2020-10-15,GM,606077,1000,837726,N,NYTRF,32.689998626708984,30.950000762939453,30.989999771118164,32.59000015258789,11829800
2020-10-16,GM,8647,0,13972,B,NCTRF,33.470001220703125,32.68000030517578,32.880001068115234,33.45000076293945,11947300
2020-10-16,GM,1649399,16637,2941937,Q,NQTRF,33.470001220703125,32.68000030517578,32.880001068115234,33.45000076293945,11947300
2020-10-16,GM,302645,0,573108,N,NYTRF,33.470001220703125,32.68000030517578,32.880001068115234,33.45000076293945,11947300
2020-10-19,GM,4451,0,16109,B,NCTRF,33.869998931884766,33.04999923706055,33.5,33.349998474121094,10527300
2020-10-19,GM,1597141,10816,2699462,Q,NQTRF,33.869998931884766,33.04999923706055,33.5,33.349998474121094,10527300
2020-10-19,GM,288056,0,510460,N,NYTRF,33.869998931884766,33.04999923706055,33.5,33.349998474121094,10527300
2020-10-20,GM,26974,0,61216,B,NCTRF,36.369998931884766,33.77000045776367,33.959999084472656,35.599998474121094,38660900
2020-10-20,GM,7792969,54900,12644837,Q,NQTRF,36.369998931884766,33.77000045776367,33.959999084472656,35.599998474121094,38660900
2020-10-20,GM,2774636,505,4688048,N,NYTRF,36.369998931884766,33.77000045776367,33.959999084472656,35.599998474121094,38660900
2020-10-21,GM,34905,0,54440,B,NCTRF,36.279998779296875,35.130001068115234,36.099998474121094,35.77000045776367,23277900
2020-10-21,GM,3477467,37592,6428245,Q,NQTRF,36.279998779296875,35.130001068115234,36.099998474121094,35.77000045776367,23277900
2020-10-21,GM,1244467,10,2241789,N,NYTRF,36.279998779296875,35.130001068115234,36.099998474121094,35.77000045776367,23277900
2020-10-22,GM,62700,0,88135,B,NCTRF,37.43000030517578,35.880001068115234,35.900001525878906,37.40999984741211,23288900
2020-10-22,GM,3921658,12823,6308564,Q,NQTRF,37.43000030517578,35.880001068115234,35.900001525878906,37.40999984741211,23288900
2020-10-22,GM,1169299,0,2198924,N,NYTRF,37.43000030517578,35.880001068115234,35.900001525878906,37.40999984741211,23288900
2020-10-23,GM,40615,0,77205,B,NCTRF,38.029998779296875,36.779998779296875,37.4900016784668,36.83000183105469,16296300
2020-10-23,GM,2342834,8632,4427928,Q,NQTRF,38.029998779296875,36.779998779296875,37.4900016784668,36.83000183105469,16296300
2020-10-23,GM,700165,0,1396411,N,NYTRF,38.029998779296875,36.779998779296875,37.4900016784668,36.83000183105469,16296300
2020-10-26,GM,11066,0,39566,B,NCTRF,36.43000030517578,35.20000076293945,36.27000045776367,35.81999969482422,15448100
2020-10-26,GM,1797755,27080,4000396,Q,NQTRF,36.43000030517578,35.20000076293945,36.27000045776367,35.81999969482422,15448100
2020-10-26,GM,459008,0,955972,N,NYTRF,36.43000030517578,35.20000076293945,36.27000045776367,35.81999969482422,15448100
2020-10-27,GM,31080,0,44394,B,NCTRF,35.849998474121094,34.75,35.54999923706055,34.88999938964844,11168600
2020-10-27,GM,1210786,12035,2907489,Q,NQTRF,35.849998474121094,34.75,35.54999923706055,34.88999938964844,11168600
2020-10-27,GM,387425,0,722659,N,NYTRF,35.849998474121094,34.75,35.54999923706055,34.88999938964844,11168600
2020-10-28,GM,16328,0,19527,B,NCTRF,34.630001068115234,33.54999923706055,33.72999954223633,34.09000015258789,15010800
2020-10-28,GM,1484521,18617,3248057,Q,NQTRF,34.630001068115234,33.54999923706055,33.72999954223633,34.09000015258789,15010800
2020-10-28,GM,353209,0,781501,N,NYTRF,34.630001068115234,33.54999923706055,33.72999954223633,34.09000015258789,15010800
2020-10-29,GM,9689,0,16111,B,NCTRF,35.65999984741211,34.36000061035156,34.5099983215332,34.88999938964844,14230400
2020-10-29,GM,2294491,15312,3821466,Q,NQTRF,35.65999984741211,34.36000061035156,34.5099983215332,34.88999938964844,14230400
2020-10-29,GM,558946,0,920055,N,NYTRF,35.65999984741211,34.36000061035156,34.5099983215332,34.88999938964844,14230400
2020-10-30,GM,4640,0,8504,B,NCTRF,35.029998779296875,33.959999084472656,34.459999084472656,34.529998779296875,13074000
2020-10-30,GM,1403417,12253,2884508,Q,NQTRF,35.029998779296875,33.959999084472656,34.459999084472656,34.529998779296875,13074000
2020-10-30,GM,419413,0,673813,N,NYTRF,35.029998779296875,33.959999084472656,34.459999084472656,34.529998779296875,13074000
2020-11-02,GM,14931,0,21182,B,NCTRF,35.380001068115234,34.380001068115234,35.119998931884766,34.54999923706055,14648400
2020-11-02,GM,964613,6085,2797564,Q,NQTRF,35.380001068115234,34.380001068115234,35.119998931884766,34.54999923706055,14648400
2020-11-02,GM,186480,0,455384,N,NYTRF,35.380001068115234,34.380001068115234,35.119998931884766,34.54999923706055,14648400
2020-11-03,GM,5292,0,15144,B,NCTRF,35.9900016784668,34.88999938964844,35.099998474121094,35.349998474121094,11439100
2020-11-03,GM,1319564,11091,2780200,Q,NQTRF,35.9900016784668,34.88999938964844,35.099998474121094,35.349998474121094,11439100
2020-11-03,GM,406159,0,702045,N,NYTRF,35.9900016784668,34.88999938964844,35.099998474121094,35.349998474121094,11439100
2020-11-04,GM,4520,0,8683,B,NCTRF,35.77000045776367,34.22999954223633,35.310001373291016,35.2400016784668,14740600
2020-11-04,GM,1925547,8254,3566706,Q,NQTRF,35.77000045776367,34.22999954223633,35.310001373291016,35.2400016784668,14740600
2020-11-04,GM,539758,0,888468,N,NYTRF,35.77000045776367,34.22999954223633,35.310001373291016,35.2400016784668,14740600
2020-11-05,GM,36471,0,80888,B,NCTRF,37.25,35.34000015258789,36.900001525878906,37.13999938964844,35075000
2020-11-05,GM,7383193,43509,12019370,Q,NQTRF,37.25,35.34000015258789,36.900001525878906,37.13999938964844,35075000
2020-11-05,GM,2700905,0,4680168,N,NYTRF,37.25,35.34000015258789,36.900001525878906,37.13999938964844,35075000
2020-11-06,GM,17688,0,38177,B,NCTRF,38.13999938964844,37.0099983215332,37.5,37.470001220703125,18089200
2020-11-06,GM,2791981,31362,5202555,Q,NQTRF,38.13999938964844,37.0099983215332,37.5,37.470001220703125,18089200
2020-11-06,GM,872034,56,1716307,N,NYTRF,38.13999938964844,37.0099983215332,37.5,37.470001220703125,18089200
2020-11-09,GM,10061,0,28328,B,NCTRF,39.720001220703125,38.630001068115234,38.720001220703125,38.959999084472656,22100800
2020-11-09,GM,2557032,85069,5209944,Q,NQTRF,39.720001220703125,38.630001068115234,38.720001220703125,38.959999084472656,22100800
2020-11-09,GM,402296,0,1369766,N,NYTRF,39.720001220703125,38.630001068115234,38.720001220703125,38.959999084472656,22100800
2020-11-10,GM,18130,0,43988,B,NCTRF,41.59000015258789,39.560001373291016,39.75,41.08000183105469,26746900
2020-11-10,GM,4030198,37818,8273753,Q,NQTRF,41.59000015258789,39.560001373291016,39.75,41.08000183105469,26746900
2020-11-10,GM,1206615,0,2375851,N,NYTRF,41.59000015258789,39.560001373291016,39.75,41.08000183105469,26746900
2020-11-11,GM,3785,0,29584,B,NCTRF,41.77000045776367,40.11000061035156,41.290000915527344,40.560001373291016,19841100
2020-11-11,GM,2049870,17406,5337702,Q,NQTRF,41.77000045776367,40.11000061035156,41.290000915527344,40.560001373291016,19841100
2020-11-11,GM,959292,6306,1766087,N,NYTRF,41.77000045776367,40.11000061035156,41.290000915527344,40.560001373291016,19841100
2020-11-12,GM,1721,0,13002,B,NCTRF,40.2400016784668,38.810001373291016,40.11000061035156,39.31999969482422,20239900
2020-11-12,GM,1548974,21920,5693734,Q,NQTRF,40.2400016784668,38.810001373291016,40.11000061035156,39.31999969482422,20239900
2020-11-12,GM,571440,0,1341609,N,NYTRF,40.2400016784668,38.810001373291016,40.11000061035156,39.31999969482422,20239900
2020-11-13,GM,6759,0,16181,B,NCTRF,41.31999969482422,39.599998474121094,39.689998626708984,41.189998626708984,15004300
2020-11-13,GM,1531119,8648,4275538,Q,NQTRF,41.31999969482422,39.599998474121094,39.689998626708984,41.189998626708984,15004300
2020-11-13,GM,594580,0,1335869,N,NYTRF,41.31999969482422,39.599998474121094,39.689998626708984,41.189998626708984,15004300
2020-11-16,GM,1228,0,10596,B,NCTRF,42.150001525878906,40.91999816894531,41.77000045776367,42.130001068115234,16692100
2020-11-16,GM,1827594,30610,4948607,Q,NQTRF,42.150001525878906,40.91999816894531,41.77000045776367,42.130001068115234,16692100
2020-11-16,GM,434921,0,1041064,N,NYTRF,42.150001525878906,40.91999816894531,41.77000045776367,42.130001068115234,16692100
2020-11-17,GM,427,0,7523,B,NCTRF,42.540000915527344,41.13999938964844,41.849998474121094,41.97999954223633,16088200
2020-11-17,GM,1226690,11939,3914498,Q,NQTRF,42.540000915527344,41.13999938964844,41.849998474121094,41.97999954223633,16088200
2020-11-17,GM,653917,0,1461302,N,NYTRF,42.540000915527344,41.13999938964844,41.849998474121094,41.97999954223633,16088200
2020-11-18,GM,9522,0,29989,B,NCTRF,44.130001068115234,42.060001373291016,42.189998626708984,42.720001220703125,27632500
2020-11-18,GM,2525188,27905,8374386,Q,NQTRF,44.130001068115234,42.060001373291016,42.189998626708984,42.720001220703125,27632500
2020-11-18,GM,1058812,0,2053765,N,NYTRF,44.130001068115234,42.060001373291016,42.189998626708984,42.720001220703125,27632500
2020-11-19,GM,7424,0,30988,B,NCTRF,43.189998626708984,42.18000030517578,42.61000061035156,42.81999969482422,17214500
2020-11-19,GM,1631067,26890,5349940,Q,NQTRF,43.189998626708984,42.18000030517578,42.61000061035156,42.81999969482422,17214500
2020-11-19,GM,793700,0,1711828,N,NYTRF,43.189998626708984,42.18000030517578,42.61000061035156,42.81999969482422,17214500
2020-11-20,GM,2744,0,15954,B,NCTRF,43.31999969482422,42.369998931884766,42.810001373291016,43.040000915527344,16881200
2020-11-20,GM,1256372,30606,5108020,Q,NQTRF,43.31999969482422,42.369998931884766,42.810001373291016,43.040000915527344,16881200
2020-11-20,GM,449406,206,1395169,N,NYTRF,43.31999969482422,42.369998931884766,42.810001373291016,43.040000915527344,16881200
2020-11-23,GM,17654,0,31175,B,NCTRF,45.15999984741211,43.560001373291016,43.959999084472656,44.77000045776367,22569600
2020-11-23,GM,3054382,35092,5864641,Q,NQTRF,45.15999984741211,43.560001373291016,43.959999084472656,44.77000045776367,22569600
2020-11-23,GM,1008178,700,1667454,N,NYTRF,45.15999984741211,43.560001373291016,43.959999084472656,44.77000045776367,22569600
2020-11-24,GM,15280,0,28344,B,NCTRF,46.709999084472656,45.06999969482422,45.90999984741211,46.459999084472656,20048700
2020-11-24,GM,2613551,31278,5337961,Q,NQTRF,46.709999084472656,45.06999969482422,45.90999984741211,46.459999084472656,20048700
2020-11-24,GM,1011610,0,1644851,N,NYTRF,46.709999084472656,45.06999969482422,45.90999984741211,46.459999084472656,20048700
2020-11-25,GM,19589,0,34825,B,NCTRF,46.060001373291016,44.63999938964844,45.61000061035156,45.459999084472656,16122300
2020-11-25,GM,2339438,41413,4423101,Q,NQTRF,46.060001373291016,44.63999938964844,45.61000061035156,45.459999084472656,16122300
2020-11-25,GM,882656,660,1740351,N,NYTRF,46.060001373291016,44.63999938964844,45.61000061035156,45.459999084472656,16122300
2020-11-27,GM,3143,0,7273,B,NCTRF,45.59000015258789,44.75,45.349998474121094,45.060001373291016,7528800
2020-11-27,GM,826430,2511,2216504,Q,NQTRF,45.59000015258789,44.75,45.349998474121094,45.060001373291016,7528800
2020-11-27,GM,138043,13,622884,N,NYTRF,45.59000015258789,44.75,45.349998474121094,45.060001373291016,7528800
2020-11-30,GM,5642,0,19918,B,NCTRF,45.31999969482422,43.619998931884766,44.959999084472656,43.84000015258789,21600500
2020-11-30,GM,1439855,21168,4212530,Q,NQTRF,45.31999969482422,43.619998931884766,44.959999084472656,43.84000015258789,21600500
2020-11-30,GM,471387,20,1070748,N,NYTRF,45.31999969482422,43.619998931884766,44.959999084472656,43.84000015258789,21600500
2021-01-04,GM,2222,0,18636,B,NCTRF,42.119998931884766,40.13999938964844,41.95000076293945,40.5099983215332,15768100
2021-01-04,GM,1624119,10806,3406400,Q,NQTRF,42.119998931884766,40.13999938964844,41.95000076293945,40.5099983215332,15768100
2021-01-04,GM,486833,246,958221,N,NYTRF,42.119998931884766,40.13999938964844,41.95000076293945,40.5099983215332,15768100
2021-01-05,GM,5873,0,22486,B,NCTRF,41.84000015258789,40.040000915527344,40.060001373291016,41.65999984741211,18045800
2021-01-05,GM,1992842,15379,4827316,Q,NQTRF,41.84000015258789,40.040000915527344,40.060001373291016,41.65999984741211,18045800
2021-01-05,GM,580810,0,1134667,N,NYTRF,41.84000015258789,40.040000915527344,40.060001373291016,41.65999984741211,18045800
2021-01-06,GM,10870,0,39814,B,NCTRF,43.849998474121094,41.86000061035156,41.91999816894531,42.97999954223633,22694900
2021-01-06,GM,3417286,17304,6795647,Q,NQTRF,43.849998474121094,41.86000061035156,41.91999816894531,42.97999954223633,22694900
2021-01-06,GM,960832,0,1785960,N,NYTRF,43.849998474121094,41.86000061035156,41.91999816894531,42.97999954223633,22694900
2021-01-07,GM,2136,0,5279,B,NCTRF,43.97999954223633,42.959999084472656,43.97999954223633,43.31999969482422,13625700
2021-01-07,GM,1487623,24883,3078329,Q,NQTRF,43.97999954223633,42.959999084472656,43.97999954223633,43.31999969482422,13625700
2021-01-07,GM,650419,0,1185074,N,NYTRF,43.97999954223633,42.959999084472656,43.97999954223633,43.31999969482422,13625700
2021-01-08,GM,2167,0,10393,B,NCTRF,43.4900016784668,42.31999969482422,43.310001373291016,43.060001373291016,18426200
2021-01-08,GM,2475349,15177,5866029,Q,NQTRF,43.4900016784668,42.31999969482422,43.310001373291016,43.060001373291016,18426200
2021-01-08,GM,795907,4,1372487,N,NYTRF,43.4900016784668,42.31999969482422,43.310001373291016,43.060001373291016,18426200
2021-01-11,GM,9757,0,26764,B,NCTRF,45.279998779296875,42.630001068115234,43.02000045776367,45.0099983215332,25864100
2021-01-11,GM,2557062,22474,6421598,Q,NQTRF,45.279998779296875,42.630001068115234,43.02000045776367,45.0099983215332,25864100
2021-01-11,GM,1027459,0,1914035,N,NYTRF,45.279998779296875,42.630001068115234,43.02000045776367,45.0099983215332,25864100
2021-01-12,GM,30723,0,79349,B,NCTRF,48.95000076293945,45.650001525878906,46.29999923706055,47.81999969482422,63889300
2021-01-12,GM,8936020,49461,20088065,Q,NQTRF,48.95000076293945,45.650001525878906,46.29999923706055,47.81999969482422,63889300
2021-01-12,GM,4211571,0,7166395,N,NYTRF,48.95000076293945,45.650001525878906,46.29999923706055,47.81999969482422,63889300
2021-01-13,GM,38815,0,125203,B,NCTRF,50.970001220703125,48.060001373291016,50.779998779296875,48.72999954223633,49229700
2021-01-13,GM,4692032,60292,15423391,Q,NQTRF,50.970001220703125,48.060001373291016,50.779998779296875,48.72999954223633,49229700
2021-01-13,GM,2279085,0,5050332,N,NYTRF,50.970001220703125,48.060001373291016,50.779998779296875,48.72999954223633,49229700
2021-01-14,GM,21752,0,100378,B,NCTRF,51.869998931884766,49.33000183105469,49.5,51.529998779296875,36839800
2021-01-14,GM,3666631,31348,11243095,Q,NQTRF,51.869998931884766,49.33000183105469,49.5,51.529998779296875,36839800
2021-01-14,GM,1259131,0,2912624,N,NYTRF,51.869998931884766,49.33000183105469,49.5,51.529998779296875,36839800
2021-01-15,GM,24408,0,93436,B,NCTRF,51.400001525878906,49.2599983215332,51.29999923706055,49.970001220703125,25293700
2021-01-15,GM,2226161,20158,7934611,Q,NQTRF,51.400001525878906,49.2599983215332,51.29999923706055,49.970001220703125,25293700
